Share Names,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover in Lacs,Deliverable Qty,% Dly Qt to Traded Qty
Share27,20-Apr-16,988.3,988,988.95,973.55,985.45,983.85,980.86,1424974,1397699563,946166,66.4
Share27,21-Apr-16,983.85,993,993.8,964.5,971.35,972.1,977.73,3279337,3206319581,728049,22.2
Share27,22-Apr-16,972.1,974.7,989,970.8,980.4,981.5,982.87,1648861,1620613072,799163,48.47
Share27,25-Apr-16,981.5,982.4,987,974.15,986,982.35,979.85,904348,886121060.6,485022,53.63
Share27,26-Apr-16,982.35,982,1025,975,1022.3,1021.4,1009.63,3199405,3230211492,1955777,61.13
Share27,27-Apr-16,1021.4,1021.9,1042,1020,1039.5,1040,1032.5,3437073,3548783789,2766243,80.48
Share27,28-Apr-16,1040,1039.7,1048.6,1029,1038.45,1035,1036.47,1892339,1961347102,1370743,72.44
Share27,29-Apr-16,1035,1032.1,1053.5,1027.15,1048,1048.85,1039.3,922119,958357632.2,477567,51.79
Share27,2-May-16,1048.85,1043,1055,1040.4,1043.5,1045.05,1049.56,1190614,1249623928,763668,64.14
Share27,3-May-16,1045.05,1045,1057.25,1032.55,1041.5,1037.8,1043.57,993373,1036656481,560772,56.45
Share27,4-May-16,1037.8,1037,1046.95,1029.1,1042.55,1042,1039.33,1490442,1549066141,1005642,67.47
Share27,5-May-16,1042,1042,1044.3,1026.25,1041,1037.55,1034.51,1012279,1047211497,636666,62.89
Share27,6-May-16,1037.55,1037.85,1044.3,1025.25,1043,1042.2,1037.26,858079,890047238,592742,69.08
Share27,9-May-16,1042.2,1042,1059.2,1038.9,1054.15,1054.9,1054.5,2193370,2312897890,1760553,80.27
Share27,10-May-16,1054.9,1055,1055,1047.25,1054.95,1054.7,1052.42,1037333,1091706544,591643,57.04
Share27,11-May-16,1054.7,1036.1,1059.8,1036.1,1052.5,1053.75,1053.56,1502284,1582750348,901058,59.98
Share27,12-May-16,1053.75,1052.5,1071.4,1046.25,1065.55,1066.1,1062.74,1085566,1153677102,632869,58.3
Share27,13-May-16,1066.1,1060,1069,1055,1065.3,1065.2,1061.73,1078609,1145192150,662502,61.42
Share27,16-May-16,1065.2,1063,1085,1058.05,1076,1080.8,1071.74,806795,864671606.5,447582,55.48
Share27,17-May-16,1080.8,1083,1099.8,1077,1077.6,1084.45,1091.61,1890354,2063534211,1241993,65.7
Share27,18-May-16,1084.45,1080,1086,1066.35,1085.6,1083,1077.37,692837,746439083.3,368243,53.15
Share27,19-May-16,1083,1078,1081.1,1064.95,1074,1072.1,1072.73,778327,834933042.5,469176,60.28
Share27,20-May-16,1072.1,1069,1076.4,1059,1072.8,1070.45,1068.91,687097,734445926.5,327024,47.6
Share27,23-May-16,1070.45,1072.35,1079.95,1050.3,1053.85,1056.3,1062.04,1038361,1102778108,667193,64.25
Share27,24-May-16,1056.3,1056.4,1056.4,1039.15,1050,1043.65,1046.67,1287874,1347979464,981823,76.24
Share27,25-May-16,1043.65,1055.25,1098.9,1055.25,1095.75,1096.15,1084.26,1011656,1096899668,451650,44.64
Share27,26-May-16,1096.15,1095.05,1109,1088,1099.25,1103.9,1099.84,1356124,1491516302,858266,63.29
Share27,27-May-16,1103.9,1101.25,1111.85,1099.15,1103.4,1104.1,1104.04,1377065,1520341012,912990,66.3
Share27,30-May-16,1104.1,1106.2,1113.55,1096.9,1098.15,1100.3,1102.85,927569,1022971152,602346,64.94
Share27,31-May-16,1100.3,1101.1,1107.05,1095,1102.2,1102.85,1099.99,1043245,1147558164,681427,65.32
Share27,1-Jun-16,1102.85,1103,1107.8,1096.55,1106.3,1103.75,1102.53,692901,763947257.9,359519,51.89
Share27,2-Jun-16,1103.75,1105,1124.9,1099.15,1124,1121.8,1106.46,1139626,1260947264,829173,72.76
Share27,3-Jun-16,1121.8,1130,1132.5,1119.1,1119.1,1123.95,1125.25,771905,868584653.2,409386,53.04
Share27,6-Jun-16,1123.95,1124.95,1130,1115.55,1121,1121.75,1123.36,453741,509713914.3,220978,48.7
Share27,7-Jun-16,1121.75,1126.5,1128.95,1104.45,1108.1,1109.9,1121.35,886165,993697603.2,490970,55.4
Share27,8-Jun-16,1109.9,1113,1119.6,1093.2,1117.85,1113.6,1106.4,644739,713339681.2,368539,57.16
Share27,9-Jun-16,1113.6,1114.85,1125,1103.35,1118.55,1122,1117.88,862716,964416999.1,518778,60.13
Share27,10-Jun-16,1122,1114.1,1126.25,1108.15,1110.15,1109.9,1118.56,1033099,1155586937,734597,71.11
Share27,13-Jun-16,1109.9,1100,1119.9,1100,1109.45,1108.45,1105.58,986935,1091140485,747415,75.73
Share27,14-Jun-16,1108.45,1103.35,1119.9,1099.55,1116.1,1116.75,1106.74,615029,680675844.6,287063,46.67
Share27,15-Jun-16,1116.75,1119.05,1125.6,1110,1119.65,1123.55,1116.48,894254,998416224.2,643009,71.9
Share27,16-Jun-16,1123.55,1118.9,1118.9,1086.25,1098,1100.25,1096.66,938648,1029376804,547067,58.28
Share27,17-Jun-16,1100.25,1107,1107.7,1085.5,1101.75,1099.2,1095.14,1499517,1642182793,973751,64.94
Share27,20-Jun-16,1099.2,1089.85,1113,1088.5,1101.5,1103.55,1104.28,655632,724003334.3,374243,57.08
Share27,21-Jun-16,1103.55,1103,1103.65,1088.5,1091,1090.65,1091.96,789073,861632776.4,497038,62.99
Share27,22-Jun-16,1090.65,1090.65,1097,1085.7,1088.5,1090.9,1091.46,1351762,1475398956,1029953,76.19
Share27,23-Jun-16,1090.9,1088.85,1111,1086.65,1103.75,1103.3,1098.75,1304906,1433767669,993510,76.14
Share27,24-Jun-16,1103.3,1052.1,1100,1045.75,1090.55,1095.8,1078.37,1757436,1895164426,1101012,62.65
Share27,27-Jun-16,1095.8,1091.8,1100,1074.4,1079.9,1079.8,1084.04,651019,705733122.8,409072,62.84
Share27,28-Jun-16,1079.8,1080,1090.65,1076.7,1085.9,1084.7,1084.45,705465,765043847,468236,66.37
Share27,29-Jun-16,1084.7,1090,1108.9,1079.5,1102.9,1101.3,1099.38,933583,1026365990,634356,67.95
Share27,30-Jun-16,1101.3,1110,1117.75,1101,1110.4,1111.6,1110.76,1401180,1556370534,934060,66.66
Share27,1-Jul-16,1111.6,1125,1128.5,1118.05,1119.35,1123.35,1125.49,936058,1053527378,643814,68.78
Share27,4-Jul-16,1123.35,1124,1126,1104.5,1108,1107.6,1113.3,466972,519880969.3,275745,59.05
Share27,5-Jul-16,1107.6,1100,1113.5,1096.25,1107.1,1107.1,1106.3,607228,671773701.7,230177,37.91
Share27,7-Jul-16,1107.1,1115,1116.3,1095.5,1108,1105.4,1102.18,1663235,1833184941,1340268,80.58
Share27,8-Jul-16,1105.4,1110,1130.5,1106.1,1126.6,1126.7,1123.5,1766200,1984320169,1320538,74.77
Share27,11-Jul-16,1126.7,1146,1147,1115.5,1124,1124.45,1131.73,5154128,5833082860,2485299,48.22
Share27,12-Jul-16,1124.45,1139.95,1140.5,1123.05,1124.8,1125.2,1129.46,1973211,2228657975,1241602,62.92
Share27,13-Jul-16,1125.2,1123.7,1129.7,1100.5,1102.9,1104.4,1108.96,1907181,2114986288,1309969,68.69
Share27,14-Jul-16,1104.4,1107,1124,1102.25,1110,1114.1,1115.08,790791,881794392.2,456780,57.76
Share27,15-Jul-16,1114.1,1114.7,1135.85,1113.1,1127.9,1126.8,1128.08,1430265,1613450243,1051461,73.52
Share27,18-Jul-16,1126.8,1128.05,1144.65,1127.05,1129.8,1130.9,1138.55,1161641,1322584988,727519,62.63
Share27,19-Jul-16,1130.9,1134,1134,1104.2,1107.4,1107.15,1111.42,1961764,2180340085,1377987,70.24
Share27,20-Jul-16,1107.15,1103.9,1122,1101,1121,1118.5,1117.2,1567746,1751481331,1192292,76.05
Share27,21-Jul-16,1118.5,1120.1,1143.9,1111.3,1135.4,1136.65,1133.94,1213828,1376403546,683169,56.28
Share27,22-Jul-16,1136.65,1131.5,1145,1131.05,1137,1138.85,1139.88,968326,1103780213,601397,62.11
Share27,25-Jul-16,1138.85,1135,1164.45,1132.85,1156.9,1156.35,1150.99,1187107,1366352646,689307,58.07
Share27,26-Jul-16,1156.35,1156.3,1167.65,1149.55,1155.95,1156.45,1159.35,1625281,1884261407,1258758,77.45
Share27,27-Jul-16,1156.45,1158,1181.7,1156.6,1175.05,1178.3,1169.95,1811615,2119501000,1260823,69.6
Share27,28-Jul-16,1178.3,1179.7,1192,1164.35,1171.05,1168.3,1174.55,1288868,1513838909,905386,70.25
Share27,29-Jul-16,1168.3,1177.8,1184.95,1168.35,1173,1175.65,1176.36,810320,953230942.3,553115,68.26
Share27,1-Aug-16,1175.65,1173,1205,1173,1202,1200.55,1194.3,1229356,1468224994,794046,64.59
Share27,2-Aug-16,1200.55,1200.1,1211.9,1189.4,1190.35,1192.9,1202.53,687438,826665008.5,371787,54.08
Share27,3-Aug-16,1192.9,1183.1,1193.2,1174,1180,1178.4,1184.03,938416,1111108485,673164,71.73
Share27,4-Aug-16,1178.4,1183.4,1187,1157.5,1171,1166.3,1165.69,974932,1136463785,703007,72.11
Share27,5-Aug-16,1166.3,1174.9,1188.35,1173.7,1186.3,1184.6,1182.15,792799,937206339,580155,73.18
Share27,8-Aug-16,1184.6,1190.35,1206.8,1188,1192.8,1192.4,1198.14,684522,820153629.2,355688,51.96
Share27,9-Aug-16,1192.4,1194.8,1196.8,1181.55,1186.6,1186.25,1187.14,1083733,1286547626,851879,78.61
Share27,10-Aug-16,1186.25,1190,1190,1153,1155,1158.1,1160.91,835032,969398084.7,566868,67.89
Share27,11-Aug-16,1158.1,1159,1168,1145.45,1168,1164.45,1151.29,1279605,1473198800,998891,78.06
Share27,12-Aug-16,1164.45,1175.2,1180,1161.4,1168.8,1173.8,1172.93,801836,940493968.3,512864,63.96
Share27,16-Aug-16,1173.8,1171,1182,1153.65,1160,1158.35,1166.34,1259489,1468997273,767983,60.98
Share27,17-Aug-16,1158.35,1159.55,1161.8,1149,1155.4,1153.55,1152.94,834678,962337227.9,427619,51.23
Share27,18-Aug-16,1153.55,1158.2,1197,1157.05,1196.8,1194.6,1187.97,1343587,1596137019,795934,59.24
Share27,19-Aug-16,1194.6,1199.9,1203.75,1184.55,1190.9,1188.15,1193.39,603632,720366558.6,300744,49.82
Share27,22-Aug-16,1188.15,1192,1203.3,1184,1184.8,1186.75,1192.27,545457,650334042.7,294534,54
Share27,23-Aug-16,1186.75,1184.7,1195,1179.15,1191,1189.2,1187.61,382690,454486423.5,184766,48.28
Share27,24-Aug-16,1189.2,1187.8,1192.75,1179,1181,1182.75,1183.96,336179,398023164.3,177050,52.67
Share27,25-Aug-16,1182.75,1183.5,1198.95,1178.15,1179.95,1182.05,1186.88,855844,1015780393,511905,59.81
Share27,26-Aug-16,1182.05,1182.05,1185,1159.35,1165,1163.55,1167.45,926062,1081128340,570679,61.62
Share27,29-Aug-16,1163.55,1161.2,1167.15,1148.1,1154,1155.55,1156.87,455774,527272398.4,250483,54.96
Share27,30-Aug-16,1155.55,1160,1170,1157.35,1161.5,1160.1,1161.22,1611563,1871378044,1332885,82.71
Share27,31-Aug-16,1160.1,1168,1199.6,1160.2,1185,1186.2,1186.45,2488483,2952452652,1860892,74.78
Share27,1-Sep-16,1186.2,1191.75,1196.65,1180.65,1184.5,1184.2,1189.5,656421,780814575.3,346511,52.79
Share27,2-Sep-16,1184.2,1184.7,1194.5,1181.55,1191,1192.15,1188.52,641723,762699571.7,461241,71.88
Share27,6-Sep-16,1192.15,1196.35,1233,1196.35,1228,1226.95,1221.61,1525293,1863315349,992507,65.07
Share27,7-Sep-16,1226.95,1238.9,1256.05,1213.45,1220,1217.05,1238.16,1397324,1730106554,811023,58.04
Share27,8-Sep-16,1217.05,1219.8,1224.95,1201,1222,1219.6,1211.51,857870,1039315718,489246,57.03
Share27,9-Sep-16,1219.6,1218,1223.8,1200,1222.15,1217.65,1211.52,731533,886265311.7,409753,56.01
Share27,12-Sep-16,1217.65,1198,1203.05,1185.1,1195.35,1195.8,1193.56,1029013,1228186764,769718,74.8
Share27,14-Sep-16,1195.8,1185,1200.8,1182,1191.8,1189.7,1187.32,1892851,2247410558,1549562,81.86
Share27,15-Sep-16,1189.7,1193.7,1194.8,1176,1185.8,1181.15,1182.53,1007709,1191642823,600384,59.58
Share27,16-Sep-16,1181.15,1187.5,1196.1,1161.9,1176,1169.65,1179.09,2514415,2964721234,1921308,76.41
Share27,19-Sep-16,1169.65,1173.2,1207,1165.1,1201.65,1205.1,1192.01,1267795,1511220795,707260,55.79
Share27,20-Sep-16,1205.1,1205.4,1207.05,1182.1,1183.9,1184.3,1190.67,948837,1129753526,359627,37.9
Share27,21-Sep-16,1184.3,1185.4,1192.5,1182,1185,1185,1185.33,1050601,1245309274,569791,54.23
Share27,22-Sep-16,1185,1198,1226,1198,1216.4,1219.6,1217.41,1207430,1469938684,591559,48.99
Share27,23-Sep-16,1219.6,1220,1230.7,1209.2,1213,1220.8,1222.08,1080432,1320373124,684063,63.31
Share27,26-Sep-16,1220.8,1209,1214.3,1196.2,1198.9,1201.65,1205.05,835969,1007386011,453622,54.26
Share27,27-Sep-16,1201.65,1201.9,1214.85,1193,1208,1208.6,1201.4,933054,1120967715,589464,63.18
Share27,28-Sep-16,1208.6,1206.9,1225.25,1200.1,1221.35,1222.05,1215.41,802709,975618038.6,481336,59.96
Share27,29-Sep-16,1222.05,1226,1231.9,1190.2,1201,1197.85,1207.19,1750323,2112972542,992009,56.68
Share27,30-Sep-16,1197.85,1190,1206.9,1181.55,1194.95,1195.95,1191.84,752725,897127497.8,385917,51.27
Share27,3-Oct-16,1195.95,1201,1240,1193.9,1230.95,1232.9,1229.77,1151991,1416686093,575294,49.94
Share27,4-Oct-16,1232.9,1234.9,1237,1215.05,1228.35,1224.3,1221.86,1229639,1502440960,868562,70.64
Share27,5-Oct-16,1224.3,1229.1,1233,1209.8,1211.2,1215.9,1219.27,278544,339621503.9,86520,31.06
Share27,6-Oct-16,1215.9,1215,1234.7,1205.55,1219.2,1222.15,1224.62,570718,698913214.3,255032,44.69
Share27,7-Oct-16,1222.15,1223,1228,1208.15,1226,1220.85,1217.46,488607,594859270.5,293595,60.09
Share27,10-Oct-16,1220.85,1232,1232.05,1216.25,1220,1221.05,1222.72,506484,619290507,254071,50.16
Share27,13-Oct-16,1221.05,1238.35,1245.6,1209.5,1217.75,1216.35,1223.99,2865576,3507450287,1390924,48.54
Share27,14-Oct-16,1216.35,1224,1227.65,1205.65,1218,1218.65,1216.76,1309888,1593812954,896250,68.42
Share27,17-Oct-16,1218.65,1221,1221,1200,1209,1209,1207.37,794646,959430769.1,432322,54.4
Share27,18-Oct-16,1209,1213,1219.35,1205,1212,1210.75,1212.22,1291073,1565061506,802402,62.15
Share27,19-Oct-16,1210.75,1216.7,1217,1202,1213,1211.3,1208.99,520312,629053502.1,239830,46.09
Share27,20-Oct-16,1211.3,1210.2,1220.75,1202.05,1206.15,1206.8,1211.71,1014093,1228791669,489083,48.23
Share27,21-Oct-16,1206.8,1210,1226.3,1202.1,1221.6,1224.3,1214.07,1005741,1221041857,732743,72.86
Share27,24-Oct-16,1224.3,1221,1224.05,1212.4,1216.6,1216.35,1219.02,653636,796796804.5,470989,72.06
Share27,25-Oct-16,1216.35,1216,1219.8,1204.85,1205.15,1209.3,1212.03,1022585,1239398666,776109,75.9
Share27,26-Oct-16,1209.3,1202.25,1217,1198.35,1200,1201.9,1206.27,501178,604557563.6,322301,64.31
Share27,27-Oct-16,1201.9,1197.7,1200.45,1171.1,1183,1179.05,1182.63,1173549,1387879801,870189,74.15
Share27,28-Oct-16,1179.05,1178,1202,1172,1200,1199.8,1195.44,788007,942013811,572778,72.69
Share27,30-Oct-16,1199.8,1205,1206.35,1188.3,1196,1195,1197.85,52458,62836696.9,14375,27.4
Share27,1-Nov-16,1195,1197,1221,1186.25,1212.85,1214.25,1206.87,1707549,2060797991,1432112,83.87
Share27,2-Nov-16,1214.25,1204.25,1236.45,1200,1230,1229.45,1222.45,2223984,2718707952,1751977,78.78
Share27,3-Nov-16,1229.45,1217,1234,1217,1230.95,1230.9,1229.24,530638,652279139.1,245613,46.29
Share27,4-Nov-16,1230.9,1234,1234,1206.75,1214.9,1219.2,1218.56,795944,969907866.5,472468,59.36
Share27,7-Nov-16,1219.2,1225.75,1228.9,1209.65,1215,1215.7,1219.97,578154,705329329.4,331776,57.39
Share27,8-Nov-16,1215.7,1217.9,1217.9,1203,1215,1211,1209.6,698079,844398152.8,459885,65.88
Share27,9-Nov-16,1211,1155,1207.55,1150,1198.75,1199.2,1184.97,2434361,2884636019,1429286,58.71
Share27,10-Nov-16,1199.2,1209.7,1228.75,1203.15,1210,1214.15,1216.82,1440450,1752761844,903200,62.7
Share27,11-Nov-16,1214.15,1210,1229.15,1188.05,1195,1192.35,1201.71,1474968,1772487309,873787,59.24
Share27,15-Nov-16,1192.35,1198.9,1199.95,1080,1091.65,1093.1,1115.82,3708003,4137459787,2525715,68.12
Share27,16-Nov-16,1093.1,1100.1,1116.35,1076,1097.8,1095.15,1096.28,2615803,2867654738,1855268,70.93
Share27,17-Nov-16,1095.15,1096.7,1112.4,1090,1104,1100.35,1101.11,2056516,2264456040,1489178,72.41
Share27,18-Nov-16,1100.35,1106.3,1130,1097.05,1104.4,1101.65,1104.65,1120978,1238288583,755141,67.36
Share27,21-Nov-16,1101.65,1108,1108,1045.95,1064,1059.1,1061.35,1829643,1941891438,1178343,64.4
Share27,22-Nov-16,1059.1,1071.75,1076.75,1057.25,1072.25,1071.55,1065.91,1431659,1526025013,960500,67.09
Share27,23-Nov-16,1071.55,1078,1078.05,1060,1068,1064.95,1065.97,890424,949163771.1,636217,71.45
Share27,24-Nov-16,1064.95,1061.2,1067.9,1036.7,1048,1044.4,1051.19,2066988,2172801050,1274895,61.68
Share27,25-Nov-16,1044.4,1044.9,1081.9,1044.9,1072,1073.35,1071.02,1085823,1162938442,613469,56.5
Share27,28-Nov-16,1073.35,1063,1073.7,1046.1,1046.15,1050.35,1060.03,1181510,1252434420,771704,65.32
Share27,29-Nov-16,1050.35,1050,1069.8,1042.5,1062,1059.95,1060.38,1316715,1396215493,764170,58.04
Share27,30-Nov-16,1059.95,1064,1096.6,1057.65,1082,1086.65,1081.15,1847669,1997601533,1122652,60.76
Share27,1-Dec-16,1086.65,1084,1089,1071.6,1080,1080.7,1080.88,1099195,1188102751,798005,72.6
Share27,2-Dec-16,1080.7,1076.9,1076.9,1052.1,1061,1056.5,1059.05,1630301,1726565876,1060019,65.02
Share27,5-Dec-16,1056.5,1055.5,1088.7,1052.3,1088.7,1083.75,1070.07,871979,933074428.1,621255,71.25
Share27,6-Dec-16,1083.75,1090,1091.95,1073.05,1086,1082.7,1082.84,525242,568753625.6,272667,51.91
Share27,7-Dec-16,1082.7,1086,1088.45,1057.55,1081,1076.15,1076.47,998392,1074737230,623019,62.4
Share27,8-Dec-16,1076.15,1081.9,1106.6,1081,1100.1,1098.3,1095.7,1091448,1195899199,708740,64.94
Share27,9-Dec-16,1098.3,1105,1116.95,1092.35,1113.2,1112.85,1109.8,1068419,1185734779,749012,70.1
Share27,12-Dec-16,1112.85,1108.8,1108.8,1082.95,1084,1085.3,1097.26,412094,452173360.3,218988,53.14
Share27,13-Dec-16,1085.3,1081.25,1094,1076,1085.55,1089.8,1083.36,784710,850121813.1,461501,58.81
Share27,14-Dec-16,1089.8,1088.95,1088.95,1068.6,1071,1071.85,1074.99,791234,850568264.6,476589,60.23
Share27,15-Dec-16,1071.85,1060,1092.9,1057.05,1084.95,1081.05,1081.24,1327125,1434942617,911846,68.71
Share27,16-Dec-16,1081.05,1082.1,1094.15,1069.2,1087.1,1082.7,1082.43,2265499,2452241592,1802183,79.55
Share27,19-Dec-16,1082.7,1081,1094.25,1074.1,1084.95,1084.9,1085.68,769000,834885288.8,485306,63.11
Share27,20-Dec-16,1084.9,1086.85,1088.9,1067.25,1072.5,1071.9,1074.02,1103786,1185483875,819149,74.21
Share27,21-Dec-16,1071.9,1075,1099.95,1063.05,1082.6,1086.25,1074.46,1544748,1659767507,1214232,78.6
Share27,22-Dec-16,1086.25,1079,1080.6,1049.25,1060,1060.8,1062.19,899704,955657422.9,580825,64.56
Share27,23-Dec-16,1060.8,1051.05,1069.4,1037,1065.2,1062,1058.19,838333,887115905.7,483612,57.69
Share27,26-Dec-16,1062,1061,1064.5,1048.8,1064,1060.5,1057.1,705664,745959560.9,387432,54.9
Share27,27-Dec-16,1060.5,1060,1067.2,1051.1,1059.7,1063.35,1056.62,1193147,1260697558,902062,75.6
Share27,28-Dec-16,1063.35,1067.8,1097.9,1060.2,1081,1082.1,1084.51,1267710,1374846634,731608,57.71
Share27,29-Dec-16,1082.1,1076.1,1109,1074.25,1101,1105.65,1095.11,1340234,1467703945,867574,64.73
Share27,30-Dec-16,1105.65,1102.5,1115.95,1097.5,1107,1107.9,1108.31,909854,1008398875,613387,67.42
Share27,2-Jan-17,1107.9,1109.95,1114.65,1082.35,1087.2,1087.45,1091.32,512397,559189933.1,251027,48.99
Share27,3-Jan-17,1087.45,1088,1113.9,1082.05,1099.2,1100.6,1102.8,957645,1056091639,592733,61.89
Share27,4-Jan-17,1100.6,1094,1107.4,1093,1100.05,1100.15,1099.16,795470,874350858.1,576113,72.42
Share27,5-Jan-17,1100.15,1107,1129.85,1104.05,1123.5,1127.55,1116.6,2264164,2528167772,1806988,79.81
Share27,6-Jan-17,1127.55,1132,1155,1130.3,1143,1144.05,1146.23,1139667,1306325566,683059,59.93
Share27,9-Jan-17,1144.05,1146.1,1163.45,1138.1,1157.3,1159.25,1154.86,713170,823612884,426456,59.8
Share27,10-Jan-17,1159.25,1170,1171.1,1142.05,1165,1160.7,1157.26,2779939,3217113499,918586,33.04
Share27,11-Jan-17,1160.7,1185,1239.15,1185,1235,1233.8,1216.25,5867928,7136838316,2103882,35.85
Share27,12-Jan-17,1233.8,1234.1,1235,1208.35,1220.95,1219.9,1219.8,1447717,1765921237,604811,41.78
Share27,13-Jan-17,1219.9,1223.8,1236.5,1203,1214,1215.65,1216.85,1059113,1288784417,455165,42.98
Share27,16-Jan-17,1215.65,1211.9,1225.4,1202,1218.5,1217.5,1217.31,793088,965437341.2,333000,41.99
Share27,17-Jan-17,1217.5,1220,1222.6,1207.85,1211.6,1214.1,1215.61,935711,1137463051,470048,50.23
Share27,18-Jan-17,1214.1,1212.65,1233,1212.65,1225,1227.8,1228.03,1190967,1462547127,596356,50.07
Share27,19-Jan-17,1227.8,1228.1,1230.05,1211,1220,1220.35,1219.79,962484,1174029468,406967,42.28
Share27,20-Jan-17,1220.35,1219.9,1240.7,1209,1221,1220.25,1225.68,1007939,1235412514,469452,46.58
Share27,23-Jan-17,1220.25,1212.3,1235,1212,1234,1231.25,1227.98,1971140,2420529553,1625737,82.48
Share27,24-Jan-17,1231.25,1235,1256.95,1234.15,1248,1251.55,1249.77,1981467,2476378414,1349823,68.12
Share27,25-Jan-17,1251.55,1259.95,1269,1251.45,1262.8,1265.4,1261.85,1643736,2074142193,919625,55.95
Share27,27-Jan-17,1265.4,1265.8,1269,1250.8,1255.05,1253.35,1261.24,1004052,1266351834,623465,62.09
Share27,30-Jan-17,1253.35,1251,1256.7,1233.05,1243.9,1239.7,1241.04,764826,949182746.1,451447,59.03
Share27,31-Jan-17,1239.7,1244.05,1254.9,1236.55,1250.65,1252.05,1248.71,1283594,1602833177,939453,73.19
Share27,1-Feb-17,1252.05,1261,1315.5,1246,1305.25,1307.75,1289.55,2248341,2899344963,1164427,51.79
Share27,2-Feb-17,1307.75,1305,1305.9,1272.2,1275.8,1284,1282.89,1664084,2134842038,1102671,66.26
Share27,3-Feb-17,1284,1278,1314.7,1272,1306,1303.2,1303.38,1485304,1935911178,848362,57.12
Share27,6-Feb-17,1303.2,1310,1335.5,1307.25,1320,1317.05,1321.06,1129942,1492715973,777144,68.78
Share27,7-Feb-17,1317.05,1320,1329.95,1303.1,1325,1324.25,1316.99,1535174,2021804935,1020317,66.46
Share27,8-Feb-17,1324.25,1325.7,1330,1300.1,1323.6,1319.25,1316.09,841206,1107099883,455244,54.12
Share27,9-Feb-17,1319.25,1318,1322.95,1296.75,1311,1304,1306.64,907386,1185625240,441823,48.69
Share27,10-Feb-17,1304,1311.2,1327,1311.2,1325,1322.5,1322,962807,1272830491,582806,60.53
Share27,13-Feb-17,1322.5,1328.2,1341.3,1318.55,1340,1339.65,1331.4,1283959,1709468449,702589,54.72
Share27,14-Feb-17,1339.65,1342.85,1342.85,1323.1,1329,1330.4,1331.73,728131,969674621.5,451221,61.97
Share27,15-Feb-17,1330.4,1329,1331.5,1313.1,1316.5,1316.45,1323.54,606906,803263387.5,415205,68.41
Share27,16-Feb-17,1316.45,1316.45,1330.2,1309,1322.2,1319.5,1317.34,754405,993806143.9,464028,61.51
Share27,17-Feb-17,1319.5,1335,1365.85,1327.35,1331.1,1338.05,1343.97,1855056,2493143143,928069,50.03
Share27,20-Feb-17,1338.05,1336,1342.35,1327.25,1336,1336.45,1336.43,344125,459899349.3,173246,50.34
Share27,21-Feb-17,1336.45,1339.7,1347.4,1325,1326.6,1331.2,1337.71,1661851,2223082942,1390667,83.68
Share27,22-Feb-17,1331.2,1334,1339.7,1321.95,1331,1326.55,1333.81,1723289,2298547803,1461072,84.78
Share27,23-Feb-17,1326.55,1332.4,1348,1329.05,1344,1340.75,1338.73,2590362,3467794896,2016225,77.84
